Unnamed: 0,Date,Opr Start Time,Opr End Time,Time in Hrs,Rig Name,Well No,Company Name,Liner Size,holesize,lateral,Operation,majoroperation,action,Hole Depth Start,Hole Depth End,Event Depth Start,Event Depth End,Summarry Of Operation
1089,06/27/2022,1130,1200,00.5,ADC-43L,UTMN-3118,RIG,None, 12,0,TDS,DRLG,RR,10818,10818, , ,SERVICE TOP DRIVE
1090,06/27/2022,1200,1330,01.5,ADC-43L,UTMN-3118,WUD,None, 12,0,RCD,BOP,NU,10818,10818, , ,"N/D BELL NIPPLE, INSTALL WFD RCD BEARING ASSY "
1091,06/27/2022,1330,1400,00.5,ADC-43L,UTMN-3118,RIG,None, 12,0,,DRLG,PJSM,10818,10818, , ,HPJSM WITH ALL CREWS PRIOR TO DISPLACING CASED HOLE TO 137 PCF MUD.
1092,06/27/2022,1400,1730,03.5,ADC-43L,UTMN-3118,RIG,None, 12,0,MPMP,DRLG,CIRC,10818,10818, , , DISPLACE CASED HOLE TO 137 PCF WHILE CIRCULATING THRU WFD MPD CHOKES FOLLOWING STEP DOWN CHART.- MAINTAIN 150 PCF EMW.- NO GAIN /LOSS;
1093,06/27/2022,1730,2100,03.5,ADC-43L,UTMN-3118,RIG,None, 12,0,BIT,DRLG,RW,10818,10818, 10120, 10660," REAM / WASH TO 10660 FT STRIPPING THRU WFD RCD W/137 PCF MUD WT.- MAINTAIN 150 PCF EMW WITH MPD SYSTEM: NO GAIN / NO LOSS.- ENCOUNTERED TIGHT SPOT AT 10525 FT, REAMED UNTIL FREE PASS.- NO GAIN / LOSS- NO FILL ON BOTTOM"
1094,06/27/2022,2100,2300,02.0,ADC-43L,UTMN-3118,SDM,None, 12,0,LWD,DRLG,LOG,10818,10818, 10660, 10818,"RELOG FROM 10,660 FT TO 10,818 FT [BOTTOM].- RELOG WITH CONTROLLED SPEED 120 FPH.- FR: 600 GPM, SPP:3000 PSI, TDS: 60 RPM, TQ: 3.5 KFT.LBS.- NO LOSS/GAIN."
1095,06/27/2022,2300,0145,02.8,ADC-43L,UTMN-3118,RIG,None, 12,0,MPMP,DRLG,CIRC,10818,10818, , ,CIRCULATE HOLE CLEAN THRU MPD CHOKES UNTIL MWT IN/OUT = 137 PCF. - MAINTAIN BHP  = 150 PCF EMW.- NO GAIN / NO LOSS
1096,06/27/2022,0145,0230,00.8,ADC-43L,UTMN-3118,RIG,None, 12,0,MPMP,DRLG,PTST,10818,10818, , ,"HPJSM, PERFORM PORE PRESSURE TEST.- REDUCE BHP IN 0.5 PCF STEPS FROM 150 PCF EMW TO 147.5 PCF EMW.- OBSERVE INCREASE IN MPD FLOW OUT & 1 BBL PIT GAIN."
1097,06/27/2022,0230,0400,01.5,ADC-43L,UTMN-3118,RIG,None, 12,0,MPMP,DRLG,CIRC,10818,10818, , ,"CIRCULATE BOTTOM UP TO EVALUATE MUD CUT.- NO MUD CUT OBSERVED.- NO CHANGE IN CHLORIDE CONTENT.- NO GAIN / LOSS DURING CIRCULATION, MW IN / OUT = 137 PCF- TAKE SCR, RECORD WEIGHTS."
1098,06/27/2022,0400,0500,01.0,ADC-43L,UTMN-3118,SDM,None, 12,0,RSS,DRLG,D,10818,10824, , ,"DRILL 12'' SECTION WITH RSS BHA,THRU MPD CHOKE WITH 137 PCF WBM AND EMW = 149.5 PCF.- WOB: 10 - 45 K, TQ: 4 - 16 K, RPM: 80 - 120, FR: 700 - 730 GPM / 3200 - 3400 PSI / MPD SBP: +/- 700 PSI.- NO GAIN / NO LOSS.***RCD #234952 ROTATING HOURS = 15.5 HRS; RCD TRIPPING FOOTAGE = 900 FT"
1099,06/27/2022,0500,0500,24.0,ADC-51,SDGM-1225,RIG,None, ,0,,RM,RD,0,0, , ,-HPJSM; WITH ALL PERSONNEL INVOLVED & DISCUSSED SAFETY RULES AND RESPONSIBILITIES DURING RIG MOVE OPERATIONS. HIGHLIGHTED SAFETY & OPERATIONAL HAZARDS AND RISKS. *RIG DOWN ON SDGM-1245 & RIG MOVE TO SDGM-1225. -LOWER MAST @11:30 HR-PIN OUT MAST.-R/U MUD SYSTEM ON GOING-R/D RIG GENERATORS & PCR ROOM.-GENERAL RIG DOWN ON SDGM-1245 & R/U ON SDGM-1225-PREPARE DRILLING TOOLS FOR MPI INSPECTION.-CLEANING SUB-BASE & MAST USING WASH GUN.- R/D 50 %.- R/M 40%.- R/U 20%.1 LOADER4 CRANE2 FORKLIFT8 WINCH TRUCK3 TRUCK FLAT BED2 TRUCK LOW BED1 MAN LIFTRIGGER 1 - 1 PERSONTRUCK PUSHER - 2 PERSON
1100,06/27/2022,0500,1130,06.5,SL-7,ZULF-1334,SPS,7, 6 1/8,0-1,RSS,DRLG,D,7915,8350, , ,"DIR DRILL 6-1/8"" X 7-1/4"" HOLE W/ SPS/SLB RSS/MWD/LWD/UR BHA. PUMP SWEEPS AS REQUIRED."
1101,06/27/2022,1130,1530,04.0,SL-7,ZULF-1334,RIG,7, 6 1/8,0-1,MPMP,DRLG,CIRC,8350,8350, , ,PUMP 4 X TANDEM SWEEPS AND CIRCULATE SHAKERS CLEAN.
1102,06/27/2022,1530,0500,13.5,SL-7,ZULF-1334,SPS,7, 6 1/8,0-1,RSS,DRLG,D,8350,9110, , ,"DIR DRILL 6-1/8"" X 7-1/4"" HOLE W/ SPS/SLB RSS/MWD/LWD/UR BHA. PUMP SWEEPS AS REQUIRED."
1103,06/27/2022,0500,1700,12.0,NBR-633S,HRDH-2234,SPS,7, 5 7/8,0,RSS,DRLG,D,15355,15550, , ,"S.SUN RSS DIR. DRILL 5-7/8"" LATERAL SECTION WITH 95 PCF INNOVERT OBM & FULL RETURN.> PUMP 20 BBL HI-WT'D SEALING PILL AS REQUIRED.> DRILL OFF FOR 10 MINT BEFORE CONNECTION.> FOLLOW UP BEST PRACTICES FOR CONNECTION.> FLOW CHECK EVERY CONNECTION."
1104,06/27/2022,1700,1730,00.5,NBR-633S,HRDH-2234,RIG,7, 5 7/8,0,TDS,DRLG,RR,15550,15550, , ,SERVICE TOP DRIVE AND DROP OBJECTS INSPECTION.
1105,06/27/2022,1730,0500,11.5,NBR-633S,HRDH-2234,SPS,7, 5 7/8,0,RSS,DRLG,D,15550,15695, , ,"S.SUN RSS DIR. DRILL 5-7/8"" LATERAL SECTION WITH 95 PCF INNOVERT OBM & FULL RETURN.> PUMP 20 BBL HI-WT'D SEALING PILL AS REQUIRED.> DRILL OFF FOR 10 MINT BEFORE CONNECTION.> FOLLOW UP BEST PRACTICES FOR CONNECTION.> FLOW CHECK EVERY CONNECTION.> CHECKED DITCH MAGNET HAD NO STEEL LAST 24 HR'S DRLG."
1106,06/27/2022,0500,0530,00.5,SINO-11,UMJF-4,RIG,7, ,0,,RM,PJSM,0,0, , ,"HELD PRE-RIG MOVE SAFETY MEETING WITH RIG CREW, TRUCK PUSHERS, DRIVERS.- DISCUSSED POTENTIAL HAZARDS WHILE RIG MOVE OPERATIONS, DISCUSSED WORKING AT HEIGHT PROPER PROCEDURE.- USE WORK PERMIT FOR EACH HEAVY LIFTING, ELECTRICAL & SIMILAR OPERATION, STOP WORK AUTHORITY.- VERIFIED ALL CERTIFICATIONS PRIOR TO STARTING RIG MOVE."
1107,06/27/2022,0530,0730,02.0,SINO-11,UMJF-4,RIG,7, ,0,,RM,RD,0,0, , ,"HPJSM, DISMANTLE STAND PIPE MANIFOLD, RIG FLOOR COVER, AIR HOIST AND RELATED EQUIPMENT. RAISE TWO A-FRAM OF DRILLER CONSOLE SIDE AND OPPOSITE-SIDE. HOOK UP RAISING LINE TO TRAVELLING BLOCK."
1108,06/27/2022,0730,0800,00.5,SINO-11,UMJF-4,RIG,7, ,0,,RM,RD,0,0, , ,LOWERED THE MAST ON 06/20/2022 @ 8:00.
1109,06/27/2022,0800,1100,03.0,SINO-11,UMJF-4,RIG,7, ,0,,RM,RD,0,0, , ,"HPJSM, DISMANTLED MONKEY BOARD AND DRILLING LINE FROM DRAWWORKS ROLLER.SET DOLLY BELOW THE MAST. CRANES LIFTED MAST, REMOVED HIGH STAND AND UNPINNED THE MAST FROM SUBBASE.HOOKED UP CROWN BLOCK AND LOCKED PIN TO PEWAT KENWORTH. SECURED THE MAST ON KENWORTH AND DOLLY BY SLING. AND MOVE SAME TO NEW LOCATION."
1110,06/27/2022,1100,1330,02.5,SINO-11,UMJF-4,RIG,7, ,0,,RM,RD,0,0, , ,"DISMANTLED BOP HOIST TRACK, ROTARY TABLE & MOTOR.LOADED SCR AND GENERATORS, DRAWORK & SUBBASE AND MOVE TO NEW LOCATION.OFFLOADED AND SPOTTED SCR, GENERATORS AND DIESEL TANK AT GHNH-28."
1111,06/27/2022,1330,1730,04.0,SINO-11,UMJF-4,RIG,7, ,0,,RM,RU,0,0, , ,"HPJSM, RIG UP DRAWWORKS SUB-BASE, A-FRAME & ROTARY TABLE MOTOR AT NEW LOCATION.CONNECTED MAST TO SUBBASE.HOOKED UP RAISING LINE TO TRAVELLING BLOCK.R/U MONKEY BOARD TO MAST.R/U ROTARY TABLE AND BOP HOIST TRACK BELOW ROTARY TABLE. M/U DRILLING LINE TO DRAWWORKS ROLLER.PREPARE TO RAISE MAST."
1112,06/27/2022,1730,1900,01.5,SINO-11,UMJF-4,RIG,7, ,0,,RM,RU,0,0, , ,"HPJSM, R/U AIR HOIST, TUGGERS & RIG FLOOR EQUIPMENT.R/U DOG HOUSE.R/U KOOMEY UNIT."
1113,06/27/2022,1900,0500,10.0,SINO-11,UMJF-4,RIG,7, ,0,,RM,RU,0,0, , ,"HPJSM, CONNECT CHOKE MANIFOLD & FLAIR LINE.- R/U RIG FLOOR TOOLS , AIR HOIST & TUGGERS. - R/U DOG HOUSE.- R/U KOOMEY UNIT.-------------------------------------------------------------------------- GENERAL R/U ON UMJF-4.RD: 90% ON GHNH-28, RM: 90% TO UMJF-4, RU: 70% ON UMJF-4----------------------------------------------------------------------------------------------RIG MOVE EQUIPMENT & PERSONNEL:- 4 CRANES & 1 FORKLIFT.- 15 TRUCKS : (4 HUGH BED TRUCKS, 11 LOW BED TRUCKS).- 1 AMBULANCE+1 BUS+1 MEDIC+1 HSE.- 2 RIGGER I, 2 TRUCK-PUSHER ON LOCATION.- ALL MOVING CRANES, FORKLIFT AND OPERATORS ARE CERTIFIED .- PRE MOVE: 22 LOADS.- TODAY MOVED LOADS: 47 LOAD- TOTAL MOVED LOADS: 133 LOADS- RIG MOVE DISTANCE: 3.5 KM.- DAYS SINCE RIG RELEASED = 1.3 DAY.-------------------REMARK-------------------------------------UMJF-4: - DIG CELLAR ON UMJF-4.- PERFORMED SURFACE CASING UT INSPECTION OFFLINE. 18-5/8"" & 13-3/8"" CSG IN GOOD CONDITION.- WELD PATCH AND NIDDLE VALVE ON 18-5/8''CASING.GHNH-28:** NESR R/U SL AND RETRIEVE ME PLUG ON GHNH-28 ON 06/26/2022 F/ 14:00 TO 16:00 (2 HRS)."
1114,06/27/2022,0500,0600,01.0,NBR-797S,UTMN-3130,RIG,4 1/2, ,0,BHA,CT,HT,15033,15033, , ,"CONT RIH WITH SAMAA WBCO & HAL LINER POLISH MILL ASSY. ON 2 7/8"" PH-6 TBG & 4"" DP.4"" DP (24 STDS+ SINGLE), X-O, 9-5/8"" SCARPER, MAGNET, JUNKBASKET, BRUSH)"
1115,06/27/2022,0600,0700,01.0,NBR-797S,UTMN-3130,RIG,4 1/2, ,0,MPMP,CT,CIRC,15033,15033, , ,"P/U, M/U JETTING TOOL & JET ACROSS BOP, FUNCTION ANNULAR & TOP RAMS & L/D SAME."
1116,06/27/2022,0700,1215,05.2,NBR-797S,UTMN-3130,RIG,4 1/2, ,0,SPDP,CT,TI,15033,15033, 4685, 12500,"CON'T RIH ON 5-1/2"" DP, BREAK CIRCULATION EVERY 20 STD & EVERY 10 STD INSIDE LINERS."
1117,06/27/2022,1215,1230,00.2,NBR-797S,UTMN-3130,RIG,4 1/2, ,0,MPMP,CT,CIRC,15033,15033, , ,"BREAK CIRC & RECORD PARAMETERS BEFORE ENTERING 4.5"" TOL"
1118,06/27/2022,1230,1400,01.5,NBR-797S,UTMN-3130,RIG,4 1/2, ,0,SPDP,CT,TI,15033,15033, 12500, 14536,"CON'T RIH ON 5-1/2"" DP, BREAK CIRCULATION EVERY 10 STD INSIDE LINERS."
1119,06/27/2022,1400,1500,01.0,NBR-797S,UTMN-3130,RIG,4 1/2, ,0,BIT,CT,RW,15033,15033, 14536, 14814,"WASH DOWN LAST 3 STD'S TILL TAG 4-1/2"" TOL WITH HAL TOP DRESS MILL. POLISH/DRESS TOL AS PER HAL LINER REP."
1120,06/27/2022,1500,1615,01.2,NBR-797S,UTMN-3130,RIG,4 1/2, ,0,STRG,CT,HT,15033,15033, , ,"M/U & INSTALL TIW, SES, HARD LINES & PRESSURE TEST SAME"
1121,06/27/2022,1615,2115,05.0,NBR-797S,UTMN-3130,RIG,4 1/2, ,0,MPMP,CT,CIRC,15033,15033, , , DISPLACE OBM TO WATER WITH THE SEQUENCE BELOW:- 60 BBL DIESEL- 75 BBL 100 PCF WBM/HI-VIS PILL- 75 BBL 63 PCF SOLVENT PILL- 75 BBL 63 PCF SURFACTANT PILL- 100 BBL 63 PCF HI-VIS WTR- CIRCULATE & DISPLACE WELL TO CLEAN WATER
1122,06/27/2022,2115,2215,01.0,NBR-797S,UTMN-3130,RIG,4 1/2, ,0,MPMP,CT,CIRC,15033,15033, , ,"FLOW CHECK/STATIC>> MEANWHILE FLUSH SURFACE LINES, TRANSFER LINES & CLEAN TRIP TANKS"
1123,06/27/2022,2215,2300,00.8,NBR-797S,UTMN-3130,RIG,4 1/2, ,0,MPMP,CT,CIRC,15033,15033, , ,"PUMP 200 BBL CLEAN WATER + 1 DRUM SAMMA BORE SURF & CIRCULATED WITH MAX RATE THROUGH  HOPPER LINES, 3MUD PUMPS, STANDPIPE, HP LINES, KILL LINE, CHOKE LINE, BOP STACK, CHOKE MANIFOLD. FLOW CHECK- WELL STATIC."
1124,06/27/2022,2300,0230,03.5,NBR-797S,UTMN-3130,RIG,4 1/2, ,0,MPMP,CT,CIRC,15033,15033, , ,"PUMP THE FOLLOWING CSG PICKLING CHEMICAL TRAIN:- 150 BBL HI-VIS SPACER PILL- 54 BBL BORE SURFACTANT PILL- 75 BBL HI-VIS SPACER PILLCIRCULATE TILL HAD CLEAN WATER (NTU< 50 , TSS< 0.05%)"
1125,06/27/2022,0230,0445,02.2,NBR-797S,UTMN-3130,RIG,4 1/2, ,0,MPMP,CT,CIRC,15033,15033, , ,PUMP 30 BBL HI-VIS PILL. DISPLACE HOLE TO FILTERED 92 PCF CACL2/CABR2 BRINE 
1126,06/27/2022,0445,0500,00.2,NBR-797S,UTMN-3130,RIG,4 1/2, ,0,MPMP,CT,CIRC,15033,15033, , ,"FLOW CHECK, STATIC"
1127,06/27/2022,0500,1445,09.8,ARO-3002,MRJN-812,RIG,7, 8 1/2,1,MMOT,DRLG,DMS,7967,8100, , ," ROTARY DRILL 8-1/2"" HOLE, SLIDING AS REQUIRED TO OBTAIN SEPARATION FROM MOTHERBORE.* TAKE SURVEY BEFORE CONNECTION* WASH UP & REAM DOWN 30' BEFORE CONNECTION.* WELL POSITION: 11 FT CENTER TO CENTER SEPERATION FROM L0"
1128,06/27/2022,1445,1600,01.2,ARO-3002,MRJN-812,RIG,7, 8 1/2,1,MPMP,DRLG,CIRC,8100,8100, , ,"PUMP SWEEPS AND CIRCULATE HOLE CLEAN. FLOW CHECK, WEL STATIC."
1129,06/27/2022,1600,1615,00.2,ARO-3002,MRJN-812,RIG,7, 8 1/2,1,STDP,DRLG,ST,8100,8100, 8100, 7950,"POOH WITH 8-1/2"" BHI MUD MOTOR ASSEMBLY."
1130,06/27/2022,1615,1630,00.2,ARO-3002,MRJN-812,RIG,7, 8 1/2,1,MPMP,DRLG,CIRC,8100,8100, , ,"FLOW CHECK, WELL STATIC."
1131,06/27/2022,1630,2030,04.0,ARO-3002,MRJN-812,RIG,7, 8 1/2,1,STDP,DRLG,TO,8100,8100, 7950, 458,"CONTINUED POOH WITH 8-1/2"" BHI MUD MOTOR ASSEMBLY."
1132,06/27/2022,2030,2045,00.2,ARO-3002,MRJN-812,RIG,7, 8 1/2,1,MPMP,DRLG,CIRC,8100,8100, , ,"FLOW CHECK,WELL STATIC."
1133,06/27/2022,2045,2245,02.0,ARO-3002,MRJN-812,BHI,7, 8 1/2,1,BHA,DRLG,HT,8100,8100, , ,"CONTINUED POOH WITH 8-1/2"" BHI MUD MOTOR ASSEMBLY AND LAY DOWN SAME."
1134,06/27/2022,2245,2315,00.5,ARO-3002,MRJN-812,RIG,7, 8 1/2,1,,DRLG,OTH,8100,8100, , ,CLEAN AND PREPARE RIG FLOOR.
1135,06/27/2022,2315,0045,01.5,ARO-3002,MRJN-812,BHI,7, 8 1/2,1,BHA,DRLG,HT,8100,8100, , ,"PJSM. MU & RIH WITH 8-1/2"" BHI RSS ASSEMBLY."
1136,06/27/2022,0045,0145,01.0,ARO-3002,MRJN-812,BHI,7, 8 1/2,1,BHA,DRLG,HT,8100,8100, , ,BHI MWD ENGINEER LOAD RADIOACTIVE SOURCE.
1137,06/27/2022,0145,0415,02.5,ARO-3002,MRJN-812,RIG,7, 8 1/2,1,BHA,DRLG,HT,8100,8100, , ,"CONTINUED MU & RIH WITH 8-1/2"" BHI RSS ASSEMBLY."
1138,06/27/2022,0415,0500,00.8,ARO-3002,MRJN-812,BHI,7, 8 1/2,1,BHA,DRLG,HT,8100,8100, , ,BHI MWD ENGINEER SHALLOW TEST MWD TOOLS WITH 550 GPM AT 1200 PSI.
1139,06/27/2022,0500,0730,02.5,SSA-29,QTIF-348,RIG,4 1/2, ,0-2,STDP,FISH,TI,20375,20375, 2100, 6500,RIH WITH FISHING BHA>> MAINTAIN HOLE FILL WHILE RIH
1140,06/27/2022,0730,0945,02.2,SSA-29,QTIF-348,RIG,4 1/2, ,0-2,MPMP,FISH,CIRC,20375,20375, , ,BULLHEAD DP & CSG WITH 79 PCF CACL2 BRINE. FLOW CHECK - WELL ON 20 BBL/HR LOSSES
1141,06/27/2022,0945,1415,04.5,SSA-29,QTIF-348,RIG,4 1/2, ,0-2,STRG,FISH,LDP,20375,20375, 6500, 7600,P/U DP FROM RACKS WHILE RUNNING IN FISHING BHA.>> MONITOR & MAINTAIN HOLE FILL
1142,06/27/2022,1415,1630,02.2,SSA-29,QTIF-348,RIG,4 1/2, ,0-2,MPMP,FISH,CIRC,20375,20375, , , BULLHEAD DP & CSG WITH 79 PCF CACL2 BRINE. FLOW CHECK - WELL ON 20 BBL/HR LOSSES
1143,06/27/2022,1630,1900,02.5,SSA-29,QTIF-348,RIG,4 1/2, ,0-2,STDP,FISH,TI,20375,20375, 7600, 9135,RIH WITH FISHING ASSY WITH REMAINING STANDS FROM MAST>> MONITOR & MAINTAIN HOLE FILL
1144,06/27/2022,1900,2130,02.5,SSA-29,QTIF-348,RIG,4 1/2, ,0-2,TDS,CT,RR,20375,20375, , ,"  HPJSM, SLIP & CUT DRILLING LINE.- MONITOR WELL ON TRIP TANK, WELL ON 20 BBL/HR LOSSES"
1145,06/27/2022,2130,0130,04.0,SSA-29,QTIF-348,RIG,4 1/2, ,0-2,MPMP,FISH,CIRC,20375,20375, , ,"M/U TDS & RECORD STRING PARAMETERS, BREAK CIRCULATION & PUMP HI-VIS SWEEP. CIRCULATE FULL WELLBORE VOLUME THROUGH CHOKE , FLOW CHECK - WELL ON 25 BBL/HR LOSSES"
1146,06/27/2022,0130,0500,03.5,SSA-29,QTIF-348,RIG,4 1/2, ,0-2,STRG,FISH,WOS,20375,20375, 9268, 9268,"WASHED DOWN LAST TWO STD, RECORD STRING PARAMETERS, ENGAGED ON FISH@ 9268', WORK ON STUCK WITH MAX. OVER-PULL 180 KLBS/ PUMPING RATE= 6 BPM/2850 PSI.>> PUMPING PRESSURE BEFORE ENGAGE @ 1 BPM/180 PSI, AFTER ENGAGE @ 1 PBM/450 PSI.>> AGITATOR WORKING FROM 2 BPM.>> DYNAMIC LOSSES: 30-35 BPM."
1147,06/27/2022,0500,0430,23.5,SSA-5970,UTMN-2340,RIG,None, 22,0,TDS,DRLG,D,5915,6003, , ,"  ROTARY DRILLED 22"" HOLE SECTION W/ 69 PCF PHPA MUD & 100% CIRC.- VERY HARD FORMATION.- REAM UP & DOWN EVERY STD DRLD.- PUMP 50 BBL HVP SWEEP EVERY 45' DRLD.- FOLLOW TWIST-OFF AVOIDANCE GUIDELINES."
1148,06/27/2022,0430,0500,00.5,SSA-5970,UTMN-2340,RIG,None, 22,0,TDS,DRLG,RR,6003,6003, , ," HPJSM, SERVICED TDS & CHECKED FOR DROP OBJECTS."
1149,06/27/2022,0500,0645,01.8,ADC-12,ABQQ-276,RIG,7, 6 1/8,0-2,BHA,DRLG,TO,11000,11000, 7000, 5437,"CONT POH 6-1/8"" RSS/LWD ASSY TO 7"" WINDOW @ 5437', HOLE IN GOOD CONDITION.>> MONITORED THE WELL IN TRIP TANK-STATIC."
1150,06/27/2022,0645,0715,00.5,ADC-12,ABQQ-276,RIG,7, 6 1/8,0-2,MPMP,DRLG,CIRC,11000,11000, , ,FLOW CHECK - WELL STATIC. PUMP SLUG.
1151,06/27/2022,0715,0930,02.2,ADC-12,ABQQ-276,RIG,7, 6 1/8,0-2,STDP,DRLG,TO,11000,11000, 5437, 0,"POH 6-1/8"" SPS RSS/LWD ASSY TO SURFACE.>> MONITOR WELL THRU TRIP TANK - STATIC."
1152,06/27/2022,0930,1400,04.5,ADC-12,ABQQ-276,SPS,7, 6 1/8,0-2,BHA,DRLG,HT,11000,11000, , ,"HPJSM. L/D 4-3/4"" DRLG JAR, L/D 6-1/8"" NOV DLR, REMOVE RA SOURCE UNDER PTW, DOWNLOAD LWD DATA & L/D RSS BHA.>> MONITOR THE WELL ON THE TRIP TANK - STATIC.>>  6-1/8"" RR PDC BIT DULL GRADING: 1, 1, WT, A, X, I, NO, TD (RE-RUNABLE BIT WITH GOOD CONDITION)."
1153,06/27/2022,1400,1700,03.0,ADC-12,ABQQ-276,WWL,7, ,0-2,,LOG,OTH,11000,11000, , ,"HPJSM, CALIBRATED DEPTH SENSOR, P/U & M/U WFD 5-7/8"" REAMER SHOE & 5"" SHUTTLE ASSY. M/U CALIPER LOGGING TOOLS, CHECK SAME -OK, M/U UPPER & LOWER LATCH SUBS, FLOAT VALVE, CIRCULATE & RECORD PARAMETERS , M/UP 1 X 6-1/8"" NOV DLR & 1 X 6-1/8"" BEST BIT REAMER.>> MONITOR WELL THRU TRIP TANK - STATIC."
1154,06/27/2022,1700,0400,11.0,ADC-12,ABQQ-276,WWL,7, ,0-2,,LOG,OTH,11000,11000, , ,"RIH WFD CALIPER LOGGING TOOLS ON 4"" DP/HWDP, TAGGED BTM @ 11,000'.>> FILL UP & CIRCULATE EVERY 20 STANDS.>> DRIFT DP WHILE RIH."
1155,06/27/2022,0400,0500,01.0,ADC-12,ABQQ-276,RIG,7, ,0-2,MPMP,LOG,CIRC,11000,11000, , ,"SWEPT HOLE W/ TANDEM PILLS, CHC W/ 76 PCF MUD... INC @ RPT."
1156,06/27/2022,0500,0700,02.0,ADC-15,HWYH-1140,ITS,4 1/2, ,0,UPCOM,COMP,RPCS,13030,13030, 7600, 9296,"CONTINUE TO P/U, M/U & RIH WITH 4-1/2"" 13.5#, JEP-95HS, JPC-4 UPPER COMPLETION STRING TO 9,296 FT.> KPI: 13 JNTS/HR, ACTUAL: 21 JNTS/HR.> TOTAL 4-1/2"" JNT RUN: 226/285 JNTS TORQUED TO OPT @ 5,210 FT-LB WITH ITS JAM UNIT."
1157,06/27/2022,0700,0745,00.8,ADC-15,HWYH-1140,EX1,4 1/2, ,0,DRFT,COMP,DTU,13030,13030, , ," HPJSM, RIG UP EXPRO SLICK LINE & DRIFT BAKER UPPER COMPLETION STRING (DRIFT#3).> RIH WITH S/L & DRIFT TBG WITH 3.795"" DRIFT TO 5493 FT & TAG X/O."
1158,06/27/2022,0745,0830,00.8,ADC-15,HWYH-1140,BC,4 1/2, ,0,PLUGN,COMP,HT,13030,13030, , ," P/U & M/U R-NIPPLE WITH FLOW COUPLING ASSEMBLY.> ASSEMBLY: 4-1/2"" PUP JNT, FLOW COUPLING, R-NIPPLE, FLOW COUPLING, 4-1/2"" PUP JNT."
1159,06/27/2022,0830,0915,00.8,ADC-15,HWYH-1140,EX1,4 1/2, ,0,DRFT,COMP,DTU,13030,13030, , ," HPJSM, RIG UP EXPRO SLICK LINE & DRIFT BAKER UPPER COMPLETION STRING (DRIFT #4).> RIH WITH S/L & DRIFT TBG WITH 3.688"" DRIFT TO 100 FT BELOW UPPER R-NIPPLE."
1160,06/27/2022,0915,1215,03.0,ADC-15,HWYH-1140,ITS,4 1/2, ,0,UPCOM,COMP,RPCS,13030,13030, 9296, 11730,"CONTINUE TO P/U, M/U & RIH WITH 4-1/2"" 13.5#, JEP-95HS, JPC-4 UPPER COMPLETION STRING TO 11,730 FT (1 JNT ABOVE 4-1/2"" TOL).> KPI: 13 JNTS/HR, ACTUAL: 18.5 JNTS/HR.> TOTAL 4-1/2"" JNT RUN: 226/285 JNTS TORQUED TO OPT @ 5,210 FT-LB WITH ITS JAM UNIT."
1161,06/27/2022,1215,1315,01.0,ADC-15,HWYH-1140,EX1,4 1/2, ,0,DRFT,COMP,DTU,13030,13030, , ," HPJSM, RIG UP EXPRO SLICK LINE & DRIFT BAKER UPPER COMPLETION STRING (DRIFT #5).> RIH WITH S/L & DRIFT TBG WITH 3.795"" DRIFT TO 2,419 FT (TAG FLOW COUPLING)."
1162,06/27/2022,1315,1445,01.5,ADC-15,HWYH-1140,RIG,4 1/2, ,0,MPMP,COMP,CIRC,13030,13030, , ,M/U PUMPING SUB & HARD LINES. REVERSE CIRCULATE 1.5 X STRING VOLUME @ 3 BPM.
1163,06/27/2022,1445,1530,00.8,ADC-15,HWYH-1140,RXR,4 1/2, ,0,SEAL,COMP,OTH,13030,13030, , ,"PRECAUTIONARY RIH WITH 4-1/2"" 13.5# JEP-95HC JPC-4 UPPER COMPLETION STRING & TAG 4-1/2"" TBR WITH 5 KIPS.> BAKER JM-DG ANCHOR SETTING DEPTH @ 11778 FT."
1164,06/27/2022,1530,1600,00.5,ADC-15,HWYH-1140,RIG,4 1/2, ,0,SEAL,COMP,PTST,13030,13030, , ,"SPACE OUT, PT TBG & TCA TO TEST BULLET SEALS INTEGRITY:> PT TBG TO 1,500 PSI FOR 10 MINS WHILE MONOTERING TCA. GOOD TEST > PT TCA TO 1,500 PSI FOR 10 MINS WHILE MONOTERING TBG. GOOD TEST"
1165,06/27/2022,1600,1730,01.5,ADC-15,HWYH-1140,BC,4 1/2, ,0,SEAL,COMP,SET,13030,13030, 11780, 11780,"SET BAKER JM-DG ANCHOR & SHEAR PBR: > S/O 75 KIPS & SET JM-DG ANCHOR, PERFORM PULL TEST TO 20 KIPS.> BAKER JM-DG ANCHOR SET @ 11778 FT.> PRESSURE UP TBG TO 2,200 PSI & APPLY 45 KIPS O/P TO SHEAR PBR. TAG PBR WITH 5 KIPS.> P/U 22 FT AND CONFIRM PBR SHEARED.> PRESSURE TEST TBG & TCA TO 1,500 PSI FOR 10 MINS TO CHECK PBR SEALS INTEGRITY - GOOD TEST."
1166,06/27/2022,1730,1830,01.0,ADC-15,HWYH-1140,BC,4 1/2, ,0,SEAL,COMP,OTH,13030,13030, , ,"TAG PBR WITH 5 KIPS, SPACE OUT TO LAND TBG IN TBG SPOOL:> L/D 2 JNTS P/U 39.22 FT FULL JNT WITH CAMERON TBG HANGER."
