,Report Date,Rig Name,Well No,Date and Time,Time in Hrs,Cummulative Hrs,LT ID,Parent LT ID,LT Type,Cause,Object,Company Name,Depth,LT Summary
1332,01/17/2022,ENSCO-76,MRJN-2004,16 Jan 0230 - 1100, 6, 8.5, 888427, , TF, FOT, WLU, HWP, 0," RU HALLIBURTON LOGGING EQUIPMENT, HAD COMMUNICATION ISSUE BETWEEN POWER PACK & LOGGING UNIT, TROUBLESHOOTING SAME, NO SUCCESS. RESOLVED WITH ELECTRICAL DRAWINGS.
"
1333,01/17/2022,HI-4,BRRI-780,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1334,01/17/2022,HI-4,BRRI-780,16 Jan 1130 - 0915, 4.25, 21.75, 888469, , DRG, PCPF, NA, ARM, 5091, ATTEMPT TO PASS 5197 FT BIT DEPTH WITH NO SUCCESS. MAGNETS SUSPECTED HANGING UP AT DV PROFILE.
1335,01/17/2022,MP-1,LWHH-28,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1336,01/17/2022,MP-1,LWHH-28,17 Jan 0800 - 0500, 21, 21, 888546, , HSEI, UNKN, NA, BAW, 0," BAKER WIRELINE DROPPED OBJECT INCIDENT, WIRELINE WEAK LINK TENSION EXCEEDED, TOOLSTRING DROPPED TO RIG FLOOR AND PLATFORM. SHUT-DOWN OPERATIONS FOR INVESTIGATION AND CORRECTIVE ACTION, SLS #3242269. ."
1337,01/17/2022,NA-393S,HWYH-997,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1338,01/17/2022,NA-393S,HWYH-997,17 Jan 2045 - 2300, 2.25, 2.25, 888645, , TF, FOT, CRT, WCR, 10681, WFD ELEVATOR NOT WORKING PROPERLY
1339,01/17/2022,NBR-783S,MDRK-55,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1340,01/17/2022,NBR-783S,MDRK-55,17 Jan 2115 - 2330, 2.25, 2.25, 888627, , RR, FOT, DWKS, RIG, 10670, DRAWWORKS BREAK OUT OFF SERVICE
1341,01/17/2022,NBR-797S,UTMN-3145,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1342,01/17/2022,NBR-797S,UTMN-3145,11 Jan 0530 - 0500, 24, 165.5, 887787, , STUK, STDP, DP, ARM, 18272," RACK BACK STAND @ 18,272', M/U TDS TO STRING, BREAK CIRCULATION 100% CIRC, ATTEMPT ROTATION, STRING IMMEDIATELY STUCK AFTER CONNECTION."
1343,01/17/2022,SINO-16,FDHL-139,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1344,01/17/2022,SINO-16,FDHL-139,17 Jan 2130 - 0300, 5.5, 5.5, 888567, , TF, FOT, PDHMS, HCO, 0," CHECK READING AFTER CONNECT PDHMS CABLE FROM SPOOLER TO THE MANDREL, FOUND NO PRESSURE OR TEMPERTURE READING. "
1345,01/17/2022,SINO-1L,KHRS-340,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1346,01/17/2022,SINO-1L,KHRS-340,14 Jan 0230 - 0500, 24, 74.5, 888286, , CMT, CPNF, NA, TK1, 4938, P/T ON-BTM LINER AFTER DRILL FLOAT EQUIPMENTS FAILED
1347,01/17/2022,SND-1501,HRDH-431,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1348,01/17/2022,SND-1501,HRDH-431,16 Jan 0500 - 0500, 24, 48, 888505, , UPRA, OTH, NA, RIG, 10984, TDS SHOWING OIL LEAKS
1349,01/17/2022,SND-2003,MNIF-900,17 Jan 2300 - 0215, 3.25, 3.25, 888628, , RR, FPMP, MPMP, RIG, 10864, PUMP PRESSURE DROPPING
1350,01/17/2022,SND-2003,MNIF-900,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1351,01/17/2022,SND-2003,MNIF-900,16 Jan 0730 - 1130, 6.5, 28, 888386, , BHA, HERR, WBCL, CRW, 10864, BHA DROP IN HOLE DUE TO PBL CATCHER SUB BACKED OFF FROM PBL.
1352,01/17/2022,SND-2003,MNIF-900,17 Jan 2300 - 0215, 3.25, 3.25, 888628, , RR, FPMP, MPMP, RIG, 10864, PUMP PRESSURE DROPPING
1353,01/17/2022,SND-2007,AWTD-100921,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1354,01/17/2022,SND-2007,AWTD-100921,13 Jan 2100 - 0500, 24, 93.5, 888105, , TF, FOT, WLT, SWL, 20140, SLB WIRELINE TOOL FAILURE ON TLC LOGGING RUN # 1. 
1355,01/17/2022,SND-2009,ZMLH-15,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1356,01/17/2022,SND-2009,ZMLH-15,29 Dec 0730 - 0500, 24, 477.5, 886487, , TF, FOT, SEAL, HCO, 14319, HALLIBURTON ANCHOR COMPRESSION PACKER NOT HOLD PRESS WHILE PT TCA & TBG
1357,01/17/2022,SNF036,MRJN-901,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1358,01/17/2022,SNF036,MRJN-901,14 Jan 0500 - 0500, 24, 96, 888266, , LCIR, ULCM, LCM, ARM, 1500, ATTEMPT TO CURE LOSSES WITH LCM PILLS.
1359,01/17/2022,SP-258,HZEM-160614,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1360,01/17/2022,SP-258,HZEM-160614,17 Jan 2100 - 0300, 6, 6, 888626, , BOP, FOT, BOP, RIG, 5100," LEAKS IN BONNET SEALS, FLANGES ON CHOKE LINE, AND HYDRAULIC LINE SWIVEL."
1361,01/17/2022,SP-262,HZEM-141414,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1362,01/17/2022,SP-262,HZEM-141414,17 Jan 0115 - 0315, 2, 2, 888605, , WO, SRVC, NA, FME, 4933, FMC TECHNICIAN LEFT LOCATION DURING THE NIGHT AND DID NOT LOG OUT OF RIG LOG BOOK OR NOTIFY FOREMAN THAT HE WAS LEAVING LOCATION.
1363,01/17/2022,SP-306,MNIF-865,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1364,01/17/2022,SP-306,MNIF-865,15 Jan 1900 - 1630, 11.5, 45.5, 888310, , LCIR, FRFM, NA, ARM, 250," WHILE DRILLING 22"" HOLE ECOUNTERED TOTAL LOSSES AT 250 FT"
1365,01/17/2022,SSA-5859,HWYH-1265,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1366,01/17/2022,SSA-5859,HWYH-1265,15 Jan 0030 - 0430, 23.5, 51.5, 888311, , STUK, STBH, BHA, ARM, 3180," STRING STALLED OUT WHILE BLIND ROTARY DRILLING 22"", STUCK ON BOTTOM"
1367,01/17/2022,SSA-5891,HRDH-695,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1368,01/17/2022,SSA-5891,HRDH-695,17 Jan 2130 - 2345, 2.25, 2.25, 888566, , RR, FOT, TDS, RIG, 13607, HRDRAULIC RAM FOR STAND JUMP ON TDS FAILED
1369,01/17/2022,SSA-5914,SAHB-360900,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1370,01/17/2022,SSA-5914,SAHB-360900,16 Jan 0300 - 0745, 2.75, 4.75, 888466, , JF, XTTE, SLICK, INW, 21200, UNABLE TO REACH PLUG SETTING DEPTH DUE TO SETTING TIME.
1371,01/17/2022,SSA-5969,UTMN-3195,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1372,01/17/2022,SSA-5969,UTMN-3195,17 Jan 1330 - 1630, 3, 3, 888585, , RR, FOT, TDS, RIG, 10081, TDS UNABLE TO DISCONNECT FROM HWDP .
1373,01/17/2022,SSA-5970,HWYH-1257,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1374,01/17/2022,SSA-5970,HWYH-1257,17 Jan 1100 - 1245, 1.75, 1.75, 888525, , RR, FOT, HSYS, RIG, 8665," REPAIR ON STAND PIPE NOV PRESSURE GAUGE, CHANGED SAME."
1375,01/17/2022,SSA-5971,UTMN-2302,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1376,01/17/2022,SSA-5971,UTMN-2302,05 Jan 1630 - 0500, 22, 275.5, 887889, , BHS, CWEL, NA, ARM, 5560, HARD BACK-REAMING DUE TO HOLE COLLAPSED.
1377,01/17/2022,T217,UTMN-488,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1378,01/17/2022,T217,UTMN-488,08 Jan 0100 - 0500, 24, 213.5, 886973, , STUK, STDP, DP, ARM, 0, PIPE STUCKED
1379,01/17/2022,T218,UTMN-471,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1380,01/17/2022,T218,UTMN-471,16 Jan 1500 - 1000, 3, 17, 888465, , RR, FOT, TDS, RIG, 7121, TDS FAILURE.
1381,01/18/2022,088TE,QTIF-279,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1382,01/18/2022,088TE,QTIF-279,17 Jan 0245 - 2100, 16, 18.25, 888646, , BHA, FOT, RSS, SPS, 15555," SPS RSS NOT RESPONDING TO COMMAND, TROUBLE SHOOT, NO SUCCESS, POOH."
1383,01/18/2022,095TE,MNIF-221,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1384,01/18/2022,095TE,MNIF-221,16 Jan 1130 - 0500, 24, 65.5, 888392, , TF, FOT, CTAC, BCT, 24085," A ISSUE WAS NOTICED IN THE WEIGHT INDICATOR READING ON CT CONTROL , CONT TO RIH MEANWHILE CHECKING THE SOURCE OF PROBLEM. MALFUNCTION HAS BEEN OBSERVED IN INJECTOR LOAD CELL, CHECKED AND FOUND SUPPORT PLATE WAS BROKEN AND BAKER IS UNABLE TO MAKE REPAIR  , POOH WITH BAKER 2 3/8"" COIL TUBING FROM 24085 FT TO 23990 FT EXPERIENCED OVER PULL AND COIL TUBING GET STUCK."
1385,01/18/2022,ADC-41L,UTMN-3105,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1386,01/18/2022,ADC-41L,UTMN-3105,18 Jan 1530 - 0500, 12, 12, 888669, , BOP, ISEQ, BOP, RIG, 2805," AFTER NIPPLE UP THE 26-3/4"" CIW TEST PLUG ASSEMBLY WAS MADE UP AND RAN IN THE HOLE. TEST PLUG WOULD NOT PASS THROUGH TOP OF 26-3/4"" 3M 10 FT SPACER SPOOL BELOW BTM RAMS. MULTIPLE ATTEMPTS WERE MADE WITH ORIGINAL TEST PLUG ON LOCATION AND AND ALSO WITH A SECOND TEST PLUG AQUIRED FROM ANOTHER RIG."
1387,01/18/2022,ADC-62L,ANDR-764,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1388,01/18/2022,ADC-62L,ANDR-764,15 Jan 1630 - 0500, 24, 80.5, 888367, , FISH, FWTS, STRG, TK3, 2249," WHILE FILLING THE PIPE OBSERVED HOOKLOAD DROPPED F/150 KLBS TO 88 KLBS, DECISION MADE TO POOH 9-5/8"" CASING TO SURFACE"
1389,01/18/2022,ADES-13,HRDH-1448,18 Jan 1400 - 1630, 2.5, 2.5, 888725, , RR, FOT, CSYS, RIG, 8185, RIG FLOOR STAND PIPE LEAKING FROM CONN.
1390,01/18/2022,ADES-13,HRDH-1448,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1391,01/18/2022,ADES-13,HRDH-1448,18 Jan 1630 - 2330, 6, 6, 888634, , RR, FOT, DWKS, RIG, 5700, DRAW WORKS BREAK FAILURE.
1392,01/18/2022,ADES-13,HRDH-1448,18 Jan 1400 - 1630, 2.5, 2.5, 888725, , RR, FOT, CSYS, RIG, 8185, RIG FLOOR STAND PIPE LEAKING FROM CONN.
1393,01/18/2022,ADM-339,RBYN-57,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1394,01/18/2022,ADM-339,RBYN-57,18 Jan 1200 - 1345, 1.75, 1.75, 888632, , RR, FOT, TDS, RIG, 7530, OBSERVED PIPE HANDLER DIE PLATE LOOSE.
1395,01/18/2022,ADM-510,ABSF-229,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1396,01/18/2022,ADM-510,ABSF-229,18 Jan 1145 - 1200, .25, .25, 888666, , LCIR, CFFM, MDCAP, ARM, 1767, WELL IN TOTAL LOSSES @ 1767FT
1397,01/18/2022,ARO-3002,MRJN-813,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1398,01/18/2022,ARO-3002,MRJN-813,18 Jan 1800 - 0500, 11, 11, 888706, , BOP, FOT, BOP, RIG, 9550," ATTEMPT TO PRESSURE TEST 13-5/8"" ANNULAR, OBSERVE LEAK ON WHIP HOLE."
1399,01/18/2022,ARO-4001,MRJN-537,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1400,01/18/2022,ARO-4001,MRJN-537,11 Jan 0500 - 0500, 24, 170.5, 888705, , LCIR, CFFM, SQZ, ARM, 7057," HAD TOTAL LOSSES WHILE DRILLING 12 1/4"" HOLE, STOP DRILLING @ 7057 FT, TRYING TO CURE LOSSES WITH LCM PILLS AND CMT PLUGS."
1401,01/18/2022,DQ-57L,KHRS-581,18 Jan 0030 - 0100, .5, .5, 888671, , WO, SRVC, NA, RIG, 10220, - ELECTRICAL POWER FAILURE.
1402,01/18/2022,DQ-57L,KHRS-581,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1403,01/18/2022,DQ-57L,KHRS-581,18 Jan 2330 - 0030, 1, 1, 888670, , RR, FOT, SLIPS, RIG, 10220, - CUMULATIVE POWER TONG FAILURE DUE TO JAWS DIES SLIPPAGE.
1404,01/18/2022,DQ-57L,KHRS-581,18 Jan 0030 - 0100, .5, .5, 888671, , WO, SRVC, NA, RIG, 10220, - ELECTRICAL POWER FAILURE.
1405,01/18/2022,ENSCO-76,MRJN-2004,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1406,01/18/2022,ENSCO-76,MRJN-2004,26 Dec 1600 - 0500, 24, 348, 886225, , BHA, FOT, BIT, SEC, 6195," OBSERVE BIT STALLING, HIGH TORQUE, ATTEMPT TO DRILL, UNSUCCESSFUL"
1407,01/18/2022,MP-1,LWHH-28,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1408,01/18/2022,MP-1,LWHH-28,17 Jan 0800 - 1445, 9.75, 30.75, 888546, , HSEI, UNKN, NA, BAW, 0," BAKER WIRELINE DROPPED OBJECT INCIDENT, WIRELINE WEAK LINK TENSION EXCEEDED, TOOLSTRING DROPPED TO RIG FLOOR AND PLATFORM. SHUT-DOWN OPERATIONS FOR INVESTIGATION AND CORRECTIVE ACTION, SLS #3242269. ."
1409,01/18/2022,NBR-783S,MDRK-55,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1410,01/18/2022,NBR-783S,MDRK-55,17 Jan 2115 - 1715, 1.75, 4, 888627, , RR, FOT, DWKS, RIG, 10670, DRAWWORKS BREAK OUT OFF SERVICE
1411,01/18/2022,PA-604S,HRDH-1392,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1412,01/18/2022,PA-604S,HRDH-1392,18 Jan 2300 - 0415, 3, 3, 888707, , RR, LHFL, HSYS, RIG, 475, OBSERVED LEAK ON HYDRAULIC HOUSE ON TOP DRIVE.
1413,01/18/2022,RBP-50A,HSBH-19,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1414,01/18/2022,RBP-50A,HSBH-19,12 Jan 0600 - 1730, 9.25, 65.75, 887885, , WON, WTHR, NA, ARM, 12400, UNABLE TO FLOW-BACK WELL DUE TO UNFAVORABLE WIND DIRECTION/SPEED.
1415,01/18/2022,RTC-1,RMTN-18,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1416,01/18/2022,RTC-1,RMTN-18,17 Jan 0100 - 1530, 10.5, 14.5, 888630, , TF, FOT, CTAC, NCT, 0, TARGET TOOLS HAD HYD-OIL LEAKAGE FAILURE.
1417,01/18/2022,SINO-1L,KHRS-340,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1418,01/18/2022,SINO-1L,KHRS-340,14 Jan 0230 - 0500, 24, 98.5, 888286, , CMT, CPNF, NA, TK1, 4938, P/T ON-BTM LINER AFTER DRILL FLOAT EQUIPMENTS FAILED
1419,01/18/2022,SINO-22,BRRI-1220,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1420,01/18/2022,SINO-22,BRRI-1220,18 Jan 0200 - 0315, 1.25, 1.25, 888727, , TF, FOT, CTRQ, MSD, 2750," JAM UNIT MALFNCTION, TROUBLE SHOOT SAME, OK."
1421,01/18/2022,SINO-32L,SHYB-535,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1422,01/18/2022,SINO-32L,SHYB-535,18 Jan 0915 - 1600, 6.75, 6.75, 888668, , MUD, SLCR, NA, TK2, 3950, BHA PLUGGED WITH SALT CREEP .
1423,01/18/2022,SINO-46L,SHYB-223,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1424,01/18/2022,SINO-46L,SHYB-223,18 Jan 1830 - 0500, 10.5, 10.5, 888726, , BHA, FOT, WBCL, SAM, 0," WHILE L/D SAMAA CLEAN OUT BHA , RECOVERED ONE PIECE OF MAGNET BAR ( 3 CM LONG X 2 CM OD) AND LOST IN HOLE  3 PIECE OF MAGNET BAR SAME DIMENSION  3 CM LONG X 2 CM OD + 2 COVERED CLAMP, ALL ON LOWER MAGNET IN BHA."
1425,01/18/2022,SINO-7N,FDHL-608,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1426,01/18/2022,SINO-7N,FDHL-608,18 Jan 1900 - 2200, 3, 3, 888635, , WO, MATL, NA, RIG, 0," PERFORMED BOP HOIST LOAD TEST (CAPACITY = 25T), STATIC LOAD TEST WITH 110% LOAD (27.5 T) FAILED, DYNAMIC LOAD TEST WITH 100% LOAD FAILED, OBSERVED HYDRAULIC OIL LEAK FROM HOIST HOLD VALVE, CHANGED HOLD VALVE BY A NEW ONE, LOAD TEST FAILED AGAIN."
1427,01/18/2022,SND-1201,ABJF-1003,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1428,01/18/2022,SND-1201,ABJF-1003,18 Jan 0615 - 0715, 1, 1, 888665, , WON, WTHR, NA, ARM, 467, FOGGY WEATHER AND POOR VISIBILITY.
1429,01/18/2022,SND-1501,HRDH-431,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1430,01/18/2022,SND-1501,HRDH-431,16 Jan 0500 - 2000, 15, 63, 888505, , UPRA, OTH, NA, RIG, 10984, TDS SHOWING OIL LEAKS
1431,01/18/2022,SND-1502,HWYH-32,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1432,01/18/2022,SND-1502,HWYH-32,18 Jan 1630 - 0500, 12.5, 12.5, 888636, , DD, IDPR, HTMTR, NNN, 10384, SHOCK SUB BODY WASHED OUT. 
1433,01/18/2022,SND-2007,AWTD-100921,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1434,01/18/2022,SND-2007,AWTD-100921,13 Jan 2100 - 1700, 12, 105.5, 888105, , TF, FOT, WLT, SWL, 20140, SLB WIRELINE TOOL FAILURE ON TLC LOGGING RUN # 1. 
1435,01/18/2022,SND-2009,ZMLH-15,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1436,01/18/2022,SND-2009,ZMLH-15,29 Dec 0730 - 0500, 24, 501.5, 886487, , TF, FOT, SEAL, HCO, 14319, HALLIBURTON ANCHOR COMPRESSION PACKER NOT HOLD PRESS WHILE PT TCA & TBG
1437,01/18/2022,SNF036,MRJN-901,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1438,01/18/2022,SNF036,MRJN-901,14 Jan 0500 - 0500, 24, 120, 888266, , LCIR, ULCM, LCM, ARM, 1500, ATTEMPT TO CURE LOSSES WITH LCM PILLS.
1439,01/18/2022,SSA-101,BRRI-1145,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1440,01/18/2022,SSA-101,BRRI-1145,18 Jan 1030 - 0500, 18.5, 18.5, 888685, , TF, FOT, WLT, BAW, 9148, ATTEMPT TROUBLE SHOOT FLUID ID TOOL ON RCX WITHOUT SUCCESS. POOH TO CHANGE THE TOOL.
1441,01/18/2022,SSA-5859,HWYH-1265,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1442,01/18/2022,SSA-5859,HWYH-1265,15 Jan 0030 - 0500, 23.5, 75, 888311, , STUK, STBH, BHA, ARM, 3180," STRING STALLED OUT WHILE BLIND ROTARY DRILLING 22"", STUCK ON BOTTOM"
1443,01/18/2022,SSA-5971,UTMN-2302,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1444,01/18/2022,SSA-5971,UTMN-2302,05 Jan 1630 - 0500, 23.5, 299, 887889, , BHS, CWEL, NA, ARM, 5560, HARD BACK-REAMING DUE TO HOLE COLLAPSED.
1445,01/18/2022,T217,UTMN-488,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1446,01/18/2022,T217,UTMN-488,08 Jan 0100 - 0500, 24, 237.5, 886973, , STUK, STDP, DP, ARM, 0, PIPE STUCKED
1447,01/18/2022,T901,HMYM-433104,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1448,01/18/2022,T901,HMYM-433104,18 Jan 0630 - 0330, 21, 21, 888728, , STUK, PSSW, NA, ARM, 16092," WHEN POH FOR CONNECTION, STRING BECAME STUCK"
1449,01/19/2022,088TE,QTIF-279,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1450,01/19/2022,088TE,QTIF-279,17 Jan 0245 - 0430, 19.5, 37.75, 888646, , BHA, FOT, RSS, SPS, 15555," SPS RSS NOT RESPONDING TO COMMAND, TROUBLE SHOOT, NO SUCCESS (BACK TO BACK FAILURE), POOH AND CHANGE COMPANY. "
1451,01/19/2022,095TE,MNIF-221,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1452,01/19/2022,095TE,MNIF-221,16 Jan 1130 - 0500, 24, 89.5, 888392, , TF, FOT, CTAC, BCT, 24085," A ISSUE WAS NOTICED IN THE WEIGHT INDICATOR READING ON CT CONTROL , CONT TO RIH MEANWHILE CHECKING THE SOURCE OF PROBLEM. MALFUNCTION HAS BEEN OBSERVED IN INJECTOR LOAD CELL, CHECKED AND FOUND SUPPORT PLATE WAS BROKEN AND BAKER IS UNABLE TO MAKE REPAIR  , POOH WITH BAKER 2 3/8"" COIL TUBING FROM 24085 FT TO 23990 FT EXPERIENCED OVER PULL AND COIL TUBING GET STUCK."
1453,01/19/2022,ADC-50,SFNY-1174,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1454,01/19/2022,ADC-50,SFNY-1174,18 Jan 0300 - 0545, .75, 2.75, 888747, , WON, WTHR, NA, ARM, 422, WOW DUE TO HIGH WIND AND RAIN 
1455,01/19/2022,ADC-52,HRDH-2312,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1456,01/19/2022,ADC-52,HRDH-2312,19 Jan 1430 - 1930, 4.5, 4.5, 888785, , RR, FOT, TDS, RIG, 5780," OBSERVED LEAKING ON ""S PIPE"" WHICH PLACED BETWEEN TDS WASH PIPE TO KELLY HOSE. "
1457,01/19/2022,ADC-62L,ANDR-764,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1458,01/19/2022,ADC-62L,ANDR-764,15 Jan 1630 - 2230, 17.5, 98, 888367, , FISH, FWTS, STRG, TK3, 2249," WHILE FILLING THE PIPE OBSERVED HOOKLOAD DROPPED F/150 KLBS TO 88 KLBS, DECISION MADE TO POOH 9-5/8"" CASING TO SURFACE"
1459,01/19/2022,ADC-66L,HWYH-1223,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1460,01/19/2022,ADC-66L,HWYH-1223,19 Jan 0700 - 0930, 2.5, 2.5, 888814, , RR, FOT, CSYS, RIG, 16358," OBSERVED KELLY HOSE DAMAGED/ WORN.
"
1461,01/19/2022,ADES-174,HRDH-2184,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
1462,01/19/2022,ADES-174,HRDH-2184,19 Jan 1630 - 2000, 3.5, 3.5, 888809, , TF, FOT, CTRQ, ZPC, 10678," SUDDEN FAILURE OF ZAMIL PICK UP MACHINE WHILE PICKING UP FIRST 9-5/8"" JOINT.  RIG CRANE WAS USED TO LIFT CASING JOINTS TO RIG FLOOR UNTIL BACK UP ONE ARRIVED LOCATION WHICH AFFECTED RATE OF RIH AND BY SO EXCESS RIG TIME. "
1463,01/19/2022,ADES-798,JFYN-13,From  - To,Hrs,Cum. Hrs,LT ID,Parent LT ID,Type,Cause,Object, Resp Co, Depth,LT Summary
